ecozone,ecoprovince,ecoregion,species,eco_cells,spp_cells,pct_range,min,mean,median,p80,p90,p95,max,std_dev
12,12.2,181,pigr,2148,2148,100,0.0059,0.0129,0.0139,0.0158,0.0166,0.0172,0.0295,0.0036
12,12.2,181,rubl,2148,2148,100,0.0037,0.0091,0.0063,0.0152,0.0192,0.0199,0.038,0.0058
12,12.2,181,swth,2148,2148,100,0.1091,0.3551,0.3696,0.4269,0.4525,0.4686,0.5302,0.08
12,12.2,181,wwcr,2148,2148,100,0.0774,0.1253,0.1231,0.1434,0.1505,0.1556,0.2352,0.0187
12,12.2,182,blbw,1631,1631,0,0.0031,0.007,0.0071,0.008,0.0084,0.0086,0.0113,0.0012
12,12.2,182,boch,1631,1631,100,0.037,0.1032,0.0974,0.1116,0.1305,0.165,0.3063,0.0288
12,12.2,182,brcr,1631,1631,0,0.0119,0.0189,0.0188,0.0219,0.0235,0.0247,0.0319,0.0036
12,12.2,182,btnw,1631,1631,0,0.004,0.01,0.008,0.0142,0.0178,0.0207,0.0277,0.005
12,12.2,182,cawa,1631,1631,2,0.0026,0.0033,0.0031,0.0033,0.0036,0.0043,0.0208,0.0012
12,12.2,182,cmwa,1631,1631,0,0.0075,0.0122,0.0116,0.0128,0.0141,0.0172,0.0734,0.0032
12,12.2,182,osfl,1631,1631,100,0.0046,0.0077,0.0074,0.0088,0.0095,0.0101,0.0131,0.0013
12,12.2,182,pigr,1631,1631,100,0.0049,0.0138,0.0143,0.0155,0.017,0.0188,0.0286,0.0032
12,12.2,182,rubl,1631,1631,100,0.0035,0.0068,0.0058,0.0085,0.011,0.0149,0.0219,0.0032
12,12.2,182,swth,1631,1631,100,0.1343,0.2756,0.2709,0.3134,0.3401,0.3692,0.4566,0.0498
12,12.2,182,wwcr,1631,1631,100,0.0859,0.1307,0.1293,0.1438,0.1549,0.1638,0.2588,0.0186
12,12.3,183,blbw,2368,2368,0,0.0028,0.0073,0.0078,0.0084,0.0087,0.0089,0.0097,0.0014
12,12.3,183,boch,2368,2368,100,0.0453,0.0982,0.094,0.1232,0.1379,0.1553,0.316,0.0327
12,12.3,183,brcr,2368,2368,0,0.0118,0.0176,0.0169,0.0204,0.022,0.0231,0.031,0.0031
12,12.3,183,btnw,2368,2368,0,0.0048,0.0108,0.0104,0.0123,0.0139,0.0154,0.0284,0.0026
12,12.3,183,cawa,2368,2368,0,0.0024,0.003,0.003,0.0033,0.0034,0.0037,0.0052,3e-4
12,12.3,183,cmwa,2368,2368,0,0.0067,0.0119,0.0121,0.013,0.0135,0.0141,0.023,0.0016
12,12.3,183,osfl,2368,2368,100,0.0052,0.0082,0.0077,0.0093,0.0113,0.0125,0.0157,0.0019
12,12.3,183,pigr,2368,2368,100,0.0061,0.0154,0.0151,0.0174,0.019,0.0205,0.0371,0.0029
12,12.3,183,rubl,2368,2368,100,0.0036,0.0043,0.0041,0.0042,0.0046,0.0053,0.0079,5e-4
12,12.3,183,swth,2368,2368,100,0.1311,0.207,0.1999,0.232,0.2517,0.2687,0.3642,0.033
12,12.3,183,wwcr,2368,2368,100,0.0524,0.0896,0.0866,0.0983,0.1066,0.1147,0.2093,0.0164
14,14.1,199,blbw,2179,2179,0,0.0029,0.0072,0.0075,0.0083,0.0085,0.0087,0.0116,0.0012
14,14.1,199,boch,2179,2179,100,0.0347,0.0599,0.0519,0.0736,0.0925,0.1006,0.1482,0.0187
14,14.1,199,brcr,2179,2179,9,0.011,0.0132,0.0131,0.0144,0.0153,0.0159,0.0201,0.0014
14,14.1,199,btnw,2179,2179,0,0.004,0.0114,0.0109,0.0151,0.018,0.0201,0.0293,0.0046
14,14.1,199,cawa,2179,2179,0,0.0026,0.0039,0.0039,0.0042,0.0044,0.0047,0.0088,5e-4
14,14.1,199,cmwa,2179,2179,0,0.0049,0.0102,0.0092,0.0126,0.0148,0.0162,0.046,0.0035
14,14.1,199,osfl,2179,2179,100,0.0028,0.009,0.0094,0.0101,0.0106,0.0109,0.0121,0.0015
14,14.1,199,pigr,2179,2179,100,0.0044,0.0141,0.0146,0.0165,0.0187,0.0207,0.0596,0.0045
14,14.1,199,rubl,2179,2179,100,0.0031,0.004,0.004,0.0042,0.0042,0.0043,0.0044,3e-4
14,14.1,199,swth,2179,2179,100,0.169,0.2731,0.2636,0.3192,0.3596,0.382,0.4576,0.0546
14,14.1,199,wwcr,2179,2179,100,0.0414,0.0611,0.0578,0.0739,0.0813,0.0853,0.1174,0.0132
14,14.1,200,blbw,2321,2321,0,0.0026,0.0081,0.0084,0.0093,0.0099,0.0104,0.0226,0.002
14,14.1,200,boch,2321,2321,100,0.0329,0.0716,0.0645,0.0914,0.1056,0.1193,0.2734,0.027
14,14.1,200,brcr,2321,2321,7,0.0103,0.0138,0.0136,0.0142,0.0148,0.0155,0.0248,0.0012
14,14.1,200,btnw,2321,2321,0,0.0044,0.0223,0.0192,0.0316,0.0399,0.0468,0.0804,0.0126
14,14.1,200,cawa,2321,2321,0,0.0028,0.0045,0.0041,0.0049,0.0061,0.007,0.0118,0.0011
14,14.1,200,cmwa,2321,2321,0,0.0055,0.0098,0.0095,0.011,0.012,0.0128,0.0203,0.0017
14,14.1,200,osfl,2321,2321,100,0.0033,0.0083,0.0084,0.0093,0.0099,0.0104,0.0124,0.0013
14,14.1,200,pigr,2321,2321,100,0.0046,0.015,0.0147,0.0204,0.0251,0.0277,0.05,0.0071
14,14.1,200,rubl,2321,2321,100,0.0032,0.0039,0.004,0.0042,0.0042,0.0043,0.0045,3e-4
14,14.1,200,swth,2321,2321,100,0.1539,0.2674,0.2687,0.3074,0.3242,0.3349,0.4294,0.0438
14,14.1,200,wwcr,2321,2321,100,0.0406,0.0677,0.0665,0.0758,0.0818,0.0865,0.1056,0.0101
14,14.4,207,blbw,2453,2453,0,0.0023,0.0065,0.007,0.0085,0.0089,0.0092,0.0108,0.0021
14,14.4,207,boch,2453,2453,100,0.0416,0.0869,0.0808,0.1089,0.1253,0.1407,0.2776,0.0299
14,14.4,207,brcr,2453,2453,89,0.0099,0.014,0.014,0.0149,0.0153,0.0159,0.0208,0.0012
14,14.4,207,btnw,2453,2453,1,0.003,0.0139,0.0142,0.0183,0.0209,0.0233,0.0501,0.0059
14,14.4,207,cawa,2453,2453,0,0.0024,0.0032,0.003,0.0037,0.004,0.0042,0.0075,6e-4
14,14.4,207,cmwa,2453,2453,27,0.0058,0.0104,0.0105,0.0117,0.0125,0.0134,0.0361,0.0022
14,14.4,207,osfl,2453,2453,100,0.0056,0.0089,0.0083,0.0106,0.0116,0.0125,0.0173,0.0019
14,14.4,207,pigr,2453,2453,100,0.0053,0.0191,0.0184,0.0222,0.0252,0.0281,0.0679,0.0058
14,14.4,207,rubl,2453,2453,100,0.0033,0.0041,0.0041,0.0042,0.0043,0.0044,0.0066,2e-4
14,14.4,207,swth,2453,2453,100,0.1127,0.2069,0.2026,0.2315,0.2502,0.2671,0.3157,0.0313
14,14.4,207,wwcr,2453,2453,100,0.0534,0.0833,0.0829,0.093,0.0983,0.1033,0.1577,0.0119
15,15.1,215,blbw,4006,3945,0,0.0014,0.0033,0.0029,0.0043,0.0046,0.0048,0.0849,0.002
15,15.1,215,boch,4006,3945,99,0.0425,0.058,0.0559,0.0676,0.0704,0.0735,0.1933,0.0101
15,15.1,215,brcr,4006,3945,0,0.0134,0.0184,0.017,0.0224,0.0233,0.0236,0.0246,0.0033
15,15.1,215,btnw,4006,3945,0,0.0034,0.0048,0.0042,0.0059,0.0062,0.0063,0.0789,0.0021
15,15.1,215,cawa,4006,3945,0,0.0019,0.0029,0.0024,0.0038,0.004,0.0041,0.0218,9e-4
15,15.1,215,cmwa,4006,3945,0,0.0088,0.012,0.0121,0.013,0.0133,0.0135,0.0156,0.0011
15,15.1,215,osfl,4006,3945,12,0.0029,0.0067,0.0072,0.0076,0.0078,0.0078,0.0088,9e-4
15,15.1,215,pigr,4006,3945,98,0.0041,0.0184,0.0177,0.021,0.0226,0.0241,0.0982,0.0057
15,15.1,215,rubl,4006,3945,98,0.0033,0.0375,0.0383,0.0465,0.0514,0.0586,0.2851,0.0137
15,15.1,215,swth,4006,3945,54,0.0958,0.1282,0.1299,0.1432,0.1481,0.1505,0.189,0.0167
15,15.1,215,wwcr,4006,3945,53,0.0427,0.1296,0.1265,0.1592,0.1717,0.1832,0.3086,0.0308
15,15.2,216,blbw,8189,8189,0,0.0016,0.0038,0.004,0.0047,0.0049,0.005,0.0056,9e-4
15,15.2,216,boch,8189,8189,100,0.0481,0.0672,0.0674,0.0765,0.0783,0.0796,0.1831,0.0097
15,15.2,216,brcr,8189,8189,0,0.0133,0.022,0.0236,0.0247,0.0251,0.0254,0.0263,0.0037
15,15.2,216,btnw,8189,8189,1,0.0034,0.006,0.0063,0.0069,0.0072,0.0075,0.0084,0.0012
15,15.2,216,cawa,8189,8189,1,0.002,0.003,0.0026,0.0039,0.004,0.0041,0.0045,7e-4
15,15.2,216,cmwa,8189,8189,0,0.0076,0.0123,0.0123,0.0134,0.0139,0.0145,0.0211,0.0014
15,15.2,216,osfl,8189,8189,88,0.0049,0.0076,0.0076,0.0081,0.0085,0.0088,0.0116,7e-4
15,15.2,216,pigr,8189,8189,100,0.005,0.0134,0.0126,0.0177,0.0192,0.0218,0.0926,0.0059
15,15.2,216,rubl,8189,8189,100,0.0105,0.0445,0.0395,0.058,0.0717,0.0813,1.2399,0.0262
15,15.2,216,swth,8189,8189,87,0.0957,0.1539,0.1374,0.1958,0.2136,0.2237,0.2533,0.0361
15,15.2,216,wwcr,8189,8189,98,0.0883,0.1794,0.1715,0.2322,0.2718,0.2909,0.4391,0.0609
15,15.2,217,blbw,11047,10942,0,0.0029,0.0187,0.0075,0.0229,0.046,0.0637,0.1658,0.0276
15,15.2,217,boch,11047,10942,100,0.0386,0.0814,0.0772,0.0823,0.098,0.1188,0.2864,0.0167
15,15.2,217,brcr,11047,10942,77,0.0241,0.0397,0.0412,0.0493,0.0517,0.0536,0.0675,0.0098
15,15.2,217,btnw,11047,10942,56,0.007,0.0186,0.014,0.0294,0.0317,0.0356,0.055,0.0104
15,15.2,217,cawa,11047,10942,86,0.0034,0.0094,0.0074,0.0152,0.019,0.0211,0.032,0.006
15,15.2,217,cmwa,11047,10942,20,0.0116,0.036,0.0282,0.0589,0.069,0.0734,0.1282,0.021
15,15.2,217,osfl,11047,10942,100,0.0026,0.0062,0.0058,0.0082,0.0091,0.011,0.018,0.0024
15,15.2,217,pigr,11047,10942,100,0.0033,0.0067,0.006,0.0076,0.0097,0.0123,0.0351,0.0033
15,15.2,217,rubl,11047,10942,100,0.0031,0.0086,0.005,0.0119,0.0173,0.0295,0.0731,0.0085
15,15.2,217,swth,11047,10942,100,0.1407,0.2317,0.2317,0.2491,0.2589,0.2632,0.2996,0.0218
15,15.2,217,wwcr,11047,10942,100,0.0349,0.1367,0.1327,0.171,0.1933,0.2085,0.3661,0.0402
